name,category,coordenadas,num_of_reviews,business_id,city,state,stars,review_count
Boot Scootin Rodeo,Night club,"29.9573465, -90.0665566",28,7XLaWkzIWp0RzQDIy6MknA,New Orleans,FL,3.5,25
Boot Scootin Rodeo,Night club,"29.9573465, -90.0665566",28,MKAb5tHHmTDjt50mA8EWJA,New Orleans,PA,2.0,32
Boot Scootin Rodeo,Dance club,"29.9573465, -90.0665566",28,1gIXS-c3kKPevh6mkHzxIg,New Orleans,FL,4.0,32
Boot Scootin Rodeo,Dance club,"29.9573465, -90.0665566",28,7XLaWkzIWp0RzQDIy6MknA,New Orleans,FL,3.5,25
Boot Scootin Rodeo,Dance club,"29.9573465, -90.0665566",28,MKAb5tHHmTDjt50mA8EWJA,New Orleans,PA,2.0,32
Titan Medical Center,Medical Center,"27.9478365, -82.4460359",233,kAt8yIEuVy9DO2bIQRhDHw,Tampa,TN,3.5,41
OPES Health Channelside,Urgent care center,"27.9478365, -82.4460359",264,kAt8yIEuVy9DO2bIQRhDHw,Tampa,TN,3.5,41
Massage Envy,Massage spa,"39.7162235, -86.3537277",55,BudFD4OqZPbB0qCXGiIOnw,Plainfield,PA,3.0,13
Massage Envy,Facial spa,"39.7162235, -86.3537277",55,BudFD4OqZPbB0qCXGiIOnw,Plainfield,PA,3.0,13
VR1 Arcade,Amusement center,"43.6128969, -116.2049996",48,dUbLhSBnRG_LiIMOpkb9ow,Boise,LA,5.0,8
VR1 Arcade,Adventure sports center,"43.6128969, -116.2049996",48,dUbLhSBnRG_LiIMOpkb9ow,Boise,LA,5.0,8
VR1 Arcade,Amusement park,"43.6128969, -116.2049996",48,dUbLhSBnRG_LiIMOpkb9ow,Boise,LA,5.0,8
VR1 Arcade,Bowling alley,"43.6128969, -116.2049996",48,dUbLhSBnRG_LiIMOpkb9ow,Boise,LA,5.0,8
VR1 Arcade,Movie theater,"43.6128969, -116.2049996",48,dUbLhSBnRG_LiIMOpkb9ow,Boise,LA,5.0,8
EZ Storage®,Parking garage,"38.6085769, -90.3692499",133,2LKhSYmdBWNW03jna63_6A,St. Louis,FL,4.5,5
Campus Crossings at Star Pass,Apartment complex,"32.2241378, -111.0219631",148,-xCLfmAg89uz-XrYCakJ4A,Tucson,AB,1.5,42
The African American Museum in Philadelphia,Museum,"39.9532614, -75.1517562",898,cfD04ABSXGeOMkpCIS2Hog,Philadelphia,CA,3.5,42
The African American Museum in Philadelphia,Tourist attraction,"39.9532614, -75.1517562",898,cfD04ABSXGeOMkpCIS2Hog,Philadelphia,CA,3.5,42
Moxie Blue Salon,Facial spa,"39.9539294, -75.1432262",114,ZpgVL2z1kgRi954c9m9INw,Philadelphia,MO,4.5,135
Moxie Blue Salon,Facial spa,"39.9539294, -75.1432262",114,N5X330ct-U8n0-j53dXF6A,Philadelphia,PA,4.5,75
Ideal Image Boise,Medical spa,"43.5898381, -116.3573296",106,Hp1nkc3c3Q7_8oKXFn0vbw,Meridian,PA,4.5,697
Ideal Image Boise,Medical spa,"43.5898381, -116.3573296",106,uq-Fce4HRP9nC2704RD12g,Meridian,LA,2.5,22
Ideal Image Boise,Medical spa,"43.5898381, -116.3573296",106,pX5QGQinFBRGhzWEucyukQ,Meridian,PA,3.0,25
Ideal Image Boise,Medical spa,"43.5898381, -116.3573296",106,4t8ClQEmeDyyEfx-KupDwQ,Meridian,NV,5.0,11
Ideal Image Boise,Medical spa,"43.5898381, -116.3573296",106,UwqXxy_hg4t63iOYniqxkQ,Meridian,MO,3.5,12
Ideal Image Boise,Medical spa,"43.5898381, -116.3573296",106,mzWQs1uZcx5TkmMKX9oHWA,Meridian,NV,3.5,5
Carefree Boat Club,Marina,"27.8862952, -82.8402493",18,YV0oxtx6fOqx0sAfS5Awcw,Largo,AZ,4.5,6
Enterprise Rent-A-Car,Car rental agency,"32.3550434, -110.9751162",138,LvsE26pnCHwBekR-Up6aOw,Oro Valley,LA,4.0,18
Enterprise Rent-A-Car,Van rental agency,"32.3550434, -110.9751162",138,LvsE26pnCHwBekR-Up6aOw,Oro Valley,LA,4.0,18
City Bar Metairie,Night club,"30.0030852, -90.1619048",115,199cAgEkz82JS1p6a659Lw,Metairie,MO,4.0,62
CRYO Philadelphia,Spa and health club,"39.9506387, -75.1691821",34,aG5SrcRJM0Yjs3I3ceY1aw,Philadelphia,FL,4.5,22
Elements Massage,Massage spa,"36.0422164, -86.7790923",188,ttsN5I9Vc5PBuqf-6m3f8g,Brentwood,PA,4.0,33
Premium Parking - P906,Parking lot,"29.9485568, -90.1314742",1,nMT8aA9UBA7CGdTKMtZPHg,New Orleans,IN,4.0,17
Historic Stone Hall,Tourist attraction,"36.1877009, -86.632646",26,rrnqASbi4MROlcu5P1VHAg,Hermitage,PA,4.5,18
Total Access Urgent Care,Urgent care center,"38.6178937, -90.2872295",678,kE8p2T5QpA-p6JX9DWeOMw,Saint Louis,PA,3.0,6
Neshaminy Auto Painting & Body,Car rental agency,"40.159253, -74.9137069",29,fTs0We8_sApBZseQwEdPlQ,Langhorne,AZ,4.5,9
Artisan Marketplace,Art gallery,"40.1648451, -75.05865059999999",8,_NBqPWeCk8LUNgQ6r46nEA,Southampton,NJ,4.0,5
Artisan Marketplace,Art gallery,"40.1648451, -75.05865059999999",8,pdDe4r8QinXRlaSy5k0RZQ,Southampton,PA,4.0,22
Ernie's Tours,Sightseeing tour agency,"29.9585726, -90.065297",18,Q8uNMM0_xcid82qjqPs-IQ,New Orleans,FL,4.5,152
Ernie's Tours,Tour agency,"29.9585726, -90.065297",18,Q8uNMM0_xcid82qjqPs-IQ,New Orleans,FL,4.5,152
Ernie's Tours,Tour operator,"29.9585726, -90.065297",18,Q8uNMM0_xcid82qjqPs-IQ,New Orleans,FL,4.5,152
Summerfield Apartment Homes,Apartment complex,"29.8782459, -90.0462627",88,E-lom61ni5dYZnQVfTDagA,Harvey,NV,1.0,6
Summerfield Apartment Homes,Apartment building,"29.8782459, -90.0462627",88,E-lom61ni5dYZnQVfTDagA,Harvey,NV,1.0,6
Summerfield Apartment Homes,Apartment rental agency,"29.8782459, -90.0462627",88,E-lom61ni5dYZnQVfTDagA,Harvey,NV,1.0,6
Orange Cryo Wellness,Day spa,"40.0949311, -75.2856613",54,iDFE40ix0Y43nESiNU88GA,Conshohocken,PA,1.5,10
Orange Cryo Wellness,Facial spa,"40.0949311, -75.2856613",54,iDFE40ix0Y43nESiNU88GA,Conshohocken,PA,1.5,10
Orange Cryo Wellness,Medical spa,"40.0949311, -75.2856613",54,iDFE40ix0Y43nESiNU88GA,Conshohocken,PA,1.5,10
IMT Franklin Gateway,Apartment building,"35.9723658, -86.8359565",58,Vw-vpLKuIWaLwZHH5c_npA,Franklin,FL,4.5,6
Exeter International,Tour agency,"27.9439213, -82.4760759",28,Wd0nDRWUXJltAapLmRhbyw,Tampa,DE,4.5,6
Exeter International,Tourist information center,"27.9439213, -82.4760759",28,Wd0nDRWUXJltAapLmRhbyw,Tampa,DE,4.5,6
Anytime Fitness,Fitness center,"39.7089341, -86.1407535",58,FnkX_qQVrLwnU2JcBIbfDg,Indianapolis,TN,4.0,5
Southern Arizona Urgent Care,Urgent care center,"32.347927, -110.976392",265,P5anjOCOP67slhYuN1oYqA,Oro Valley,MO,4.0,106
Midtown Gallery Framers,Art gallery,"36.114522, -86.768818",7,FE0i3keZREvo6dU_sZ3lWg,Nashville,CA,5.0,5
Better Being Float Center Carmel,Spa and health club,"39.9636938, -86.1253351",45,cgnU59I7pMj-VMeBXhh4cA,Carmel,AZ,4.0,15
Better Being Float Center Carmel,Spa and health club,"39.9636938, -86.1253351",45,aaJGuBOWUJldInDFUOy65A,Carmel,FL,4.0,7
Better Being Float Center Carmel,Spa and health club,"39.9636938, -86.1253351",45,jvqkvev1iXk32xJexXFWNg,Carmel,MO,4.5,12
Better Being Float Center Carmel,Spa and health club,"39.9636938, -86.1253351",45,exNHuEQ8wbpyEf3njMYHoQ,Carmel,IL,2.5,8
Better Being Float Center Carmel,Spa and health club,"39.9636938, -86.1253351",45,8vGD0HTNpxlMHAjpRC9fIA,Carmel,FL,3.5,5
Wilfong Pavilion,Recreation center,"39.9590461, -86.0722737",13,OV0yJI81BkmyDu9-Om4TlQ,Carmel,MO,4.5,12
Wilfong Pavilion,Park,"39.9590461, -86.0722737",13,OV0yJI81BkmyDu9-Om4TlQ,Carmel,MO,4.5,12
Wilfong Pavilion,Tourist attraction,"39.9590461, -86.0722737",13,OV0yJI81BkmyDu9-Om4TlQ,Carmel,MO,4.5,12
Crunch Fitness - Trinity,Fitness center,"28.2183616, -82.6914242",145,07-0VFCs9EqtkSVtTBAhfQ,New Port Richey,FL,2.5,6
Indianapolis Tour & Travel,Travel agency,"39.7687913, -86.1534549",1,kKJbpPjWcFlEpu6y-pV9MA,Indianapolis,IN,5.0,47
Indianapolis Tour & Travel,Travel agency,"39.7687913, -86.1534549",1,tM-tPqhXx1ozGf_79dLJ_A,Indianapolis,PA,5.0,28
Yikes Toys,Art gallery,"32.221063, -110.928235",17,UCSG2MmRMu0zQiUVqC7YjQ,Tucson,IN,4.5,11
Yikes Toys,Art gallery,"32.221063, -110.928235",17,aTzcH8G1-x0VVeQWJ9o6Vw,Tucson,MO,4.5,31
The Palms of Clearwater,Apartment complex,"27.9654091, -82.7451024",108,87GTJNiW3pRNH37wYUek8w,Clearwater,PA,2.0,10
The Palms of Clearwater,Apartment building,"27.9654091, -82.7451024",108,87GTJNiW3pRNH37wYUek8w,Clearwater,PA,2.0,10
The Palms of Clearwater,Apartment rental agency,"27.9654091, -82.7451024",108,87GTJNiW3pRNH37wYUek8w,Clearwater,PA,2.0,10
Compass Self Storage,Truck rental agency,"40.0030054, -75.1602858",148,l3gM4Wa-iC9TQBweishC3g,Philadelphia,PA,3.5,6
Residences at The Streets of St. Charles,Apartment complex,"38.765064, -90.4937464",74,IIb7RYzhA3Xwi-EmlcbKcQ,Saint Charles,AB,4.5,9
Haven Apartments,Apartment complex,"36.1019401, -86.7162491",78,7BCoI3DoRJRRP9p9hMES9A,Nashville,FL,1.0,5
Printers Alley Lofts,Vacation home rental agency,"36.1649976, -86.7778088",18,8x7oJzbcOndkG7Mlo96eXA,Nashville,NV,4.0,176
Massage Green SPA,Massage spa,"34.4024575, -119.72424",36,3MhXH3AldjwYaHciv6wSmA,Santa Barbara,NJ,4.0,186
Massage Green SPA,Facial spa,"34.4024575, -119.72424",36,3MhXH3AldjwYaHciv6wSmA,Santa Barbara,NJ,4.0,186
U-Haul Neighborhood Dealer,Truck rental agency,"34.4291342, -119.6888387",2,YthO4s03JHCnFXGUYjRvGw,Santa Barbara,PA,4.0,5
U-Haul Neighborhood Dealer,Van rental agency,"34.4291342, -119.6888387",2,YthO4s03JHCnFXGUYjRvGw,Santa Barbara,PA,4.0,5
BayCare Urgent Care (St. Pete Beach),Urgent care center,"27.7358134, -82.7468988",256,ee-B2Rt8744KAsM-Je3MKQ,Saint Petersburg,DE,3.5,12
Aurora,Apartment building,"27.9457072, -82.4536538",108,1rmBj5Ozp1ZSV-ZP4AazFg,Tampa,IN,3.5,13
Aurora,Apartment complex,"27.9457072, -82.4536538",108,1rmBj5Ozp1ZSV-ZP4AazFg,Tampa,IN,3.5,13
Four Seasons Golf Center,Miniature golf course,"40.3445821, -75.1579355",38,7mBsC_jYauYOCZCLecZHIg,Fountainville,PA,2.5,7
MEB Tucson,Apartment rental agency,"32.2218664, -110.969213",128,l8TwOIhrltADiDwND3RYKw,Tucson,TN,2.0,13
NovemFit - Community Fitness,Fitness center,"39.9763823, -75.1352466",16,p4hIzUXyP0ENRIEKcihhDA,Philadelphia,TN,5.0,39
Mango Biche,Night club,"28.0943854, -82.504926",2,i8Nqki02zarqhuhQEedYLw,Tampa,PA,5.0,18
Keystone Escape Games: Escape Room Reno,Escape room center,"39.5280102, -119.8349999",453,-1OSMXiFyvq6VW4Y7UpjvQ,Reno,LA,4.0,61
Keystone Escape Games: Escape Room Reno,Escape room center,"39.5280102, -119.8349999",453,8KmpQmKsz1s16Jvtovpcpw,Reno,MO,5.0,18
Keystone Escape Games: Escape Room Reno,Escape room center,"39.5280102, -119.8349999",453,YLpxJn7Iq1iCXRFmEwvqmg,Reno,FL,5.0,98
Keystone Escape Games: Escape Room Reno,Escape room center,"39.5280102, -119.8349999",453,GC2aO-_9drbYqSATHnIB0Q,Reno,PA,3.5,6
Keystone Escape Games: Escape Room Reno,Escape room center,"39.5280102, -119.8349999",453,RYfl2IphOq0xFN0N8pzXQQ,Reno,FL,4.0,234
Keystone Escape Games: Escape Room Reno,Amusement center,"39.5280102, -119.8349999",453,-1OSMXiFyvq6VW4Y7UpjvQ,Reno,LA,4.0,61
Keystone Escape Games: Escape Room Reno,Amusement center,"39.5280102, -119.8349999",453,8KmpQmKsz1s16Jvtovpcpw,Reno,MO,5.0,18
Keystone Escape Games: Escape Room Reno,Amusement center,"39.5280102, -119.8349999",453,YLpxJn7Iq1iCXRFmEwvqmg,Reno,FL,5.0,98
Keystone Escape Games: Escape Room Reno,Amusement center,"39.5280102, -119.8349999",453,GC2aO-_9drbYqSATHnIB0Q,Reno,PA,3.5,6
Keystone Escape Games: Escape Room Reno,Amusement center,"39.5280102, -119.8349999",453,RYfl2IphOq0xFN0N8pzXQQ,Reno,FL,4.0,234
Keystone Escape Games: Escape Room Reno,Tourist attraction,"39.5280102, -119.8349999",453,-1OSMXiFyvq6VW4Y7UpjvQ,Reno,LA,4.0,61
Keystone Escape Games: Escape Room Reno,Tourist attraction,"39.5280102, -119.8349999",453,8KmpQmKsz1s16Jvtovpcpw,Reno,MO,5.0,18
Keystone Escape Games: Escape Room Reno,Tourist attraction,"39.5280102, -119.8349999",453,YLpxJn7Iq1iCXRFmEwvqmg,Reno,FL,5.0,98
Keystone Escape Games: Escape Room Reno,Tourist attraction,"39.5280102, -119.8349999",453,GC2aO-_9drbYqSATHnIB0Q,Reno,PA,3.5,6
Keystone Escape Games: Escape Room Reno,Tourist attraction,"39.5280102, -119.8349999",453,RYfl2IphOq0xFN0N8pzXQQ,Reno,FL,4.0,234
Edge City BBQ and Tap Oldsmar,Karaoke bar,"28.0321277, -82.6462975",25,x3RBrF6nJqhPU-8MXOA27g,Tampa,AB,3.5,49
Happiness Bayou Tours,Boat tour agency,"29.8985211, -89.9008231",57,GSYoFZQoqKPdO-BXe9i7tw,Violet,MO,5.0,33
Asian Massage Therapy,Massage spa,"39.458414, -119.775592",35,yqRF449dYddbt1bDg50J_Q,Reno,LA,3.5,126
Asian Massage Therapy,Massage spa,"39.458414, -119.775592",35,5t4qgY3MsTZsh7V_NU0deA,Reno,IN,4.5,5
LairKtv,Karaoke bar,"39.9540272, -75.1573997",55,cEx97JX_bRJS5Gw67Y3Vnw,Philadelphia,LA,4.0,65
LairKtv,Karaoke bar,"39.9540272, -75.1573997",55,u1U6SCaE_B9cvoY0qQkkpw,Philadelphia,PA,4.0,6
LairKtv,Karaoke bar,"39.9540272, -75.1573997",55,4Do_B7sfhfsn4TQV1h0psg,Philadelphia,FL,3.5,100
U-Haul Moving & Storage of Marana,Truck rental agency,"32.3461861, -111.0774894",58,AXyxudt6oVEtfQTpIvmdPg,Marana,FL,3.0,11
U-Haul Moving & Storage of Marana,Van rental agency,"32.3461861, -111.0774894",58,AXyxudt6oVEtfQTpIvmdPg,Marana,FL,3.0,11
Bellissimo You,Spa,"28.0250102, -82.4879105",264,OnVHsY1SBmdwR-irrrRZ0A,Tampa,PA,5.0,32
Bellissimo You,Day spa,"28.0250102, -82.4879105",264,OnVHsY1SBmdwR-irrrRZ0A,Tampa,PA,5.0,32
Bellissimo You,Facial spa,"28.0250102, -82.4879105",264,OnVHsY1SBmdwR-irrrRZ0A,Tampa,PA,5.0,32
THE NEW VIC - Ensemble Theatre Company,Performing arts theater,"34.423394, -119.7063616",78,rEpbL1z_2ryGl-j2Ud9Ezw,Santa Barbara,LA,4.5,11
Replenish IV Solutions,Medical Center,"27.8936453, -82.5217689",138,01v8MlUqTKdogL31I1-Naw,Tampa,MO,4.5,13
Replenish IV Solutions,Medical spa,"27.8936453, -82.5217689",138,01v8MlUqTKdogL31I1-Naw,Tampa,MO,4.5,13
Cosmos Nail Salon,Massage spa,"39.9487, -75.160884",55,tutL-M4mH3GA8JtYlpBbaA,Philadelphia,TN,3.0,147
Blue River Pharmacy,Family planning center,"39.8425573, -86.3985189",45,NGzwwJE_-Z2dAtKYicAdKQ,Brownsburg,NJ,5.0,6
Inn at the Villa,Hotel,"39.7874554, -86.1543978",59,M4KQYOHF0MVePmjs9n2U2A,Indianapolis,PA,2.5,13
Mingle Salon & Spa,Spa,"32.3221037, -110.9307071",21,M1K2yXx-PC4-e-Qpd8SISw,Tucson,PA,5.0,41
Rylexa Properties | Reno Apartments For Rent,Apartment rental agency,"39.519224, -119.814402",37,P4OYsCqylsvhrESLTGbVqA,Reno,NJ,3.5,9
Escape Room Mystery Cherry Hill,Escape room center,"39.9203612, -75.0332395",228,EG15msB3S8n87ePjqoXwVA,Cherry Hill,PA,5.0,6
Escape Room Mystery Cherry Hill,Amusement center,"39.9203612, -75.0332395",228,EG15msB3S8n87ePjqoXwVA,Cherry Hill,PA,5.0,6
Indiana Immediate Care,Urgent care center,"39.8627248, -85.9733566",475,THq86js-jaP3edrnEG69Aw,Indianapolis,IN,3.0,7
"Evan Sorokin, MD - Delaware Valley Plastic Surgery",Medical spa,"39.9067313, -74.9766174",154,klHMawI2iDMQ8d_gSom_3A,Cherry Hill,PA,5.0,15
The Laurel Apartments,Apartment rental agency,"38.6308548, -90.1901166",153,camDinf9mFIRyfhZoDr1uw,St. Louis,MO,4.0,12
The Laurel Apartments,Apartment building,"38.6308548, -90.1901166",153,camDinf9mFIRyfhZoDr1uw,St. Louis,MO,4.0,12
The Laurel Apartments,Apartment complex,"38.6308548, -90.1901166",153,camDinf9mFIRyfhZoDr1uw,St. Louis,MO,4.0,12
"Island Jet Ski Adventures, LLC",Boat tour agency,"27.7064294, -82.678275",197,XQqIuRSUwkDKUyPhGRADXA,St. Petersburg,PA,2.5,5
Integrity Studio,Art gallery,"40.3642201, -74.9534955",25,jriC0RpqmwCEt16WaRRvqA,New Hope,CA,2.0,5
Econo Lodge,Hotel,"43.5714971, -116.2122669",48,GUEVkIEP54FVeZKgvVIm_Q,Boise,AB,1.0,6
Econo Lodge,Hotel,"43.5714971, -116.2122669",48,Smb_38TIiMKUc9l_ibpo-g,Boise,DE,1.0,10
Econo Lodge,Motel,"43.5714971, -116.2122669",48,GUEVkIEP54FVeZKgvVIm_Q,Boise,AB,1.0,6
Econo Lodge,Motel,"43.5714971, -116.2122669",48,Smb_38TIiMKUc9l_ibpo-g,Boise,DE,1.0,10
Scottish Towers II,Apartment building,"28.0520873, -82.7827231",18,BJbuu0ZQd0s3q83stVWVNQ,Dunedin,PA,3.0,6
Rescue Spa,Spa,"39.9500233, -75.1675812",148,0kLivwqFCIAb2V7Vhndpow,Philadelphia,IN,4.5,61
Rescue Spa,Spa,"39.9500233, -75.1675812",148,tBT4yR-8dRwH89nzjpOzOw,Philadelphia,ID,4.0,15
Rescue Spa,Spa,"39.9500233, -75.1675812",148,iqN5CY_BpZ5pQFBnISYy-Q,Philadelphia,AZ,3.0,16
Rescue Spa,Spa,"39.9500233, -75.1675812",148,hmC9CBcTSLc3P1G3UFhqqw,Philadelphia,PA,3.5,7
Rescue Spa,Spa,"39.9500233, -75.1675812",148,Mg1b-6BjqQEiaGAw20FTHw,Philadelphia,PA,2.5,31
Rescue Spa,Spa,"39.9500233, -75.1675812",148,VAVRBQwUEmSloXxfKo-ZmA,Philadelphia,TN,5.0,6
Rescue Spa,Spa,"39.9500233, -75.1675812",148,006GkdbyGrW9rs8jBSjokQ,Philadelphia,AB,4.0,13
Rescue Spa,Spa,"39.9500233, -75.1675812",148,QbNvi4NDzGSle2Wsp8Bwyw,Philadelphia,MO,2.5,15
Rescue Spa,Spa,"39.9500233, -75.1675812",148,oaL4PHfTpe71IDvGw4AhcA,Philadelphia,FL,5.0,39
Rescue Spa,Spa,"39.9500233, -75.1675812",148,kkjEXWlkHKcNJizf1Dy_PA,Philadelphia,PA,5.0,8
Rescue Spa,Spa,"39.9500233, -75.1675812",148,qCA5c4RsKrT90NYSUlidDw,Philadelphia,FL,1.5,66
Rescue Spa,Spa,"39.9500233, -75.1675812",148,Oo8O5w3Ch5iilY5sTglkZw,Philadelphia,ID,5.0,12
Rescue Spa,Spa,"39.9500233, -75.1675812",148,jEWs4_HRIZS9YnfqR41G5w,Philadelphia,MO,4.5,57
Rescue Spa,Spa,"39.9500233, -75.1675812",148,TD0e0aNVJt7pqVYhzADMxw,Philadelphia,CA,4.0,8
Rescue Spa,Spa,"39.9500233, -75.1675812",148,5quEJwHni6CuR-zh85hJ3Q,Philadelphia,CA,2.0,19
Rescue Spa,Spa,"39.9500233, -75.1675812",148,fbtGwXqVRp-3ywcpK4zxsQ,Philadelphia,PA,4.5,42
Rescue Spa,Spa,"39.9500233, -75.1675812",148,q40t6wDJQobul1ifFD6NSg,Philadelphia,AB,3.5,20
Rescue Spa,Spa,"39.9500233, -75.1675812",148,CFxs7aHPs60lgQmSvAkmPA,Philadelphia,ID,4.0,234
Rescue Spa,Spa,"39.9500233, -75.1675812",148,N971nQQSkod30TvgmOx-fg,Philadelphia,PA,2.5,16
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,0kLivwqFCIAb2V7Vhndpow,Philadelphia,IN,4.5,61
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,tBT4yR-8dRwH89nzjpOzOw,Philadelphia,ID,4.0,15
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,iqN5CY_BpZ5pQFBnISYy-Q,Philadelphia,AZ,3.0,16
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,hmC9CBcTSLc3P1G3UFhqqw,Philadelphia,PA,3.5,7
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,Mg1b-6BjqQEiaGAw20FTHw,Philadelphia,PA,2.5,31
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,VAVRBQwUEmSloXxfKo-ZmA,Philadelphia,TN,5.0,6
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,006GkdbyGrW9rs8jBSjokQ,Philadelphia,AB,4.0,13
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,QbNvi4NDzGSle2Wsp8Bwyw,Philadelphia,MO,2.5,15
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,oaL4PHfTpe71IDvGw4AhcA,Philadelphia,FL,5.0,39
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,kkjEXWlkHKcNJizf1Dy_PA,Philadelphia,PA,5.0,8
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,qCA5c4RsKrT90NYSUlidDw,Philadelphia,FL,1.5,66
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,Oo8O5w3Ch5iilY5sTglkZw,Philadelphia,ID,5.0,12
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,jEWs4_HRIZS9YnfqR41G5w,Philadelphia,MO,4.5,57
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,TD0e0aNVJt7pqVYhzADMxw,Philadelphia,CA,4.0,8
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,5quEJwHni6CuR-zh85hJ3Q,Philadelphia,CA,2.0,19
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,fbtGwXqVRp-3ywcpK4zxsQ,Philadelphia,PA,4.5,42
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,q40t6wDJQobul1ifFD6NSg,Philadelphia,AB,3.5,20
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,CFxs7aHPs60lgQmSvAkmPA,Philadelphia,ID,4.0,234
Rescue Spa,Facial spa,"39.9500233, -75.1675812",148,N971nQQSkod30TvgmOx-fg,Philadelphia,PA,2.5,16
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,0kLivwqFCIAb2V7Vhndpow,Philadelphia,IN,4.5,61
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,tBT4yR-8dRwH89nzjpOzOw,Philadelphia,ID,4.0,15
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,iqN5CY_BpZ5pQFBnISYy-Q,Philadelphia,AZ,3.0,16
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,hmC9CBcTSLc3P1G3UFhqqw,Philadelphia,PA,3.5,7
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,Mg1b-6BjqQEiaGAw20FTHw,Philadelphia,PA,2.5,31
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,VAVRBQwUEmSloXxfKo-ZmA,Philadelphia,TN,5.0,6
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,006GkdbyGrW9rs8jBSjokQ,Philadelphia,AB,4.0,13
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,QbNvi4NDzGSle2Wsp8Bwyw,Philadelphia,MO,2.5,15
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,oaL4PHfTpe71IDvGw4AhcA,Philadelphia,FL,5.0,39
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,kkjEXWlkHKcNJizf1Dy_PA,Philadelphia,PA,5.0,8
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,qCA5c4RsKrT90NYSUlidDw,Philadelphia,FL,1.5,66
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,Oo8O5w3Ch5iilY5sTglkZw,Philadelphia,ID,5.0,12
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,jEWs4_HRIZS9YnfqR41G5w,Philadelphia,MO,4.5,57
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,TD0e0aNVJt7pqVYhzADMxw,Philadelphia,CA,4.0,8
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,5quEJwHni6CuR-zh85hJ3Q,Philadelphia,CA,2.0,19
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,fbtGwXqVRp-3ywcpK4zxsQ,Philadelphia,PA,4.5,42
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,q40t6wDJQobul1ifFD6NSg,Philadelphia,AB,3.5,20
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,CFxs7aHPs60lgQmSvAkmPA,Philadelphia,ID,4.0,234
Rescue Spa,Medical spa,"39.9500233, -75.1675812",148,N971nQQSkod30TvgmOx-fg,Philadelphia,PA,2.5,16
Cezar Magi,Art gallery,"29.9540454, -90.0667039",1,qZ6dUj6GbCt5sT-RWSJC5Q,New Orleans,TN,4.5,127
Nobleheart Tattoo Studio & Gallery,Art gallery,"40.0949243, -75.1253967",28,Atdnd6KsZkrscDvvyeUaFg,Jenkintown,IN,5.0,12
Mystic Bay,Apartment building,"27.913754, -82.763554",148,INL8irfNFnsUajYcdtrkcg,Largo,CA,1.0,6
Mystic Bay,Apartment complex,"27.913754, -82.763554",148,INL8irfNFnsUajYcdtrkcg,Largo,CA,1.0,6
Lucky Pierre's,Night club,"29.95945, -90.065198",8,nm95sB96pSpWEh3GWvwOQg,New Orleans,NV,4.0,85
AAA Wilmington,Travel agency,"39.736917, -75.558444",53,hmEYp304oGWgy_-TWopdkg,Wilmington,FL,2.5,9
MassageLuXe,Massage spa,"38.8106607, -89.9521467",115,_HgA3btpDy3F2UMKP6fHRg,Edwardsville,PA,2.5,28
MassageLuXe,Facial spa,"38.8106607, -89.9521467",115,_HgA3btpDy3F2UMKP6fHRg,Edwardsville,PA,2.5,28
Brookwood Apartments,Apartment building,"39.6894227, -86.1461388",143,atPXFbhcfV1C0AEW1pn_bQ,Indianapolis,CA,1.5,12
